"dataset","backend","graph_mode","knn_recall_at_k","affinity_edge_jaccard","affinity_weight_pearson","affinity_weight_spearman","affinity_weight_l1_similarity","umap_graph_edge_jaccard","umap_graph_weight_pearson","umap_graph_weight_spearman","umap_graph_weight_l1_similarity","validation_sample_n","suite","profile","source_file"
"USPS","cuda","fuzzy",0.998833333333333,0.997664260855348,0.993276553727621,0.998080236810846,0.998834316848218,0.997664260855348,0.999946815315626,0.999872712003519,0,2000,"standard","cuda","/Users/stefano/Documents/fastEmbedR-results/USPS/standard/cuda/20260722_160038_1071199/knn_affinity_umap_graph_agreement.csv"
"USPS","cuda","binary",0.998833333333333,0.997664260855348,0.993276553727621,0.998080236810846,0.998834316848218,0.997664260855348,-0.00116923508640647,,0,2000,"standard","cuda","/Users/stefano/Documents/fastEmbedR-results/USPS/standard/cuda/20260722_160038_1071199/knn_affinity_umap_graph_agreement.csv"
"flow18","cpu","fuzzy",0.999733333333333,0.999350117941559,0.998269416619607,0.99986549523285,0.999732999140683,0.999350117941559,0.999925808354038,0.999972532964053,0,2000,"landmark","cpu1","/Users/stefano/Documents/fastEmbedR-results/flow18/landmark/cpu1/20260726_110400_1117499/knn_affinity_umap_graph_agreement.csv"
"flow18","cpu","binary",0.999733333333333,0.999350117941559,0.998269416619607,0.99986549523285,0.999732999140683,0.999350117941559,-0.000319424527429262,,0,2000,"landmark","cpu1","/Users/stefano/Documents/fastEmbedR-results/flow18/landmark/cpu1/20260726_110400_1117499/knn_affinity_umap_graph_agreement.csv"
"flow18","cpu","fuzzy",0.999733333333333,0.999350117941559,0.998269416619607,0.99986549523285,0.999732999140683,0.999350117941559,0.999925808354038,0.999972532964053,0,2000,"landmark","cpu4","/Users/stefano/Documents/fastEmbedR-results/flow18/landmark/cpu4/20260726_105406_1117510/knn_affinity_umap_graph_agreement.csv"
"flow18","cpu","binary",0.999733333333333,0.999350117941559,0.998269416619607,0.99986549523285,0.999732999140683,0.999350117941559,-0.000319424527429262,,0,2000,"landmark","cpu4","/Users/stefano/Documents/fastEmbedR-results/flow18/landmark/cpu4/20260726_105406_1117510/knn_affinity_umap_graph_agreement.csv"
"flow18","cuda","fuzzy",1,1,0.99999999999998,0.999999999352743,0.999999979583557,1,0.999999999714266,0.999980966751676,0.952314901060163,2000,"landmark","cuda","/Users/stefano/Documents/fastEmbedR-results/flow18/landmark/cuda/20260726_111014_1117521/knn_affinity_umap_graph_agreement.csv"
"flow18","cuda","binary",1,1,0.99999999999998,0.999999999352743,0.999999979583557,1,,,1,2000,"landmark","cuda","/Users/stefano/Documents/fastEmbedR-results/flow18/landmark/cuda/20260726_111014_1117521/knn_affinity_umap_graph_agreement.csv"
"flow18","cpu","fuzzy",0.999733333333333,0.999350117941559,0.998269416619607,0.99986549523285,0.999732999140683,0.999350117941559,0.999925808354038,0.999972532964053,0,2000,"standard","cpu1","/Users/stefano/Documents/fastEmbedR-results/flow18/standard/cpu1/20260721_084502_1071169/knn_affinity_umap_graph_agreement.csv"
"flow18","cpu","binary",0.999733333333333,0.999350117941559,0.998269416619607,0.99986549523285,0.999732999140683,0.999350117941559,-0.000319424527429262,,0,2000,"standard","cpu1","/Users/stefano/Documents/fastEmbedR-results/flow18/standard/cpu1/20260721_084502_1071169/knn_affinity_umap_graph_agreement.csv"
"flow18","cpu","fuzzy",0.999733333333333,0.999350117941559,0.998269416619607,0.99986549523285,0.999732999140683,0.999350117941559,0.999925808354038,0.999972532964053,0,2000,"standard","cpu4","/Users/stefano/Documents/fastEmbedR-results/flow18/standard/cpu4/20260721_084502_1071180/knn_affinity_umap_graph_agreement.csv"
"flow18","cpu","binary",0.999733333333333,0.999350117941559,0.998269416619607,0.99986549523285,0.999732999140683,0.999350117941559,-0.000319424527429262,,0,2000,"standard","cpu4","/Users/stefano/Documents/fastEmbedR-results/flow18/standard/cpu4/20260721_084502_1071180/knn_affinity_umap_graph_agreement.csv"
"flow18","cuda","fuzzy",1,1,0.99999999999998,0.999999999352743,0.999999979583557,1,0.999999999714266,0.999980966751676,0.952314901060163,2000,"standard","cuda","/Users/stefano/Documents/fastEmbedR-results/flow18/standard/cuda/20260721_193325_1071191/knn_affinity_umap_graph_agreement.csv"
"flow18","cuda","binary",1,1,0.99999999999998,0.999999999352743,0.999999979583557,1,,,1,2000,"standard","cuda","/Users/stefano/Documents/fastEmbedR-results/flow18/standard/cuda/20260721_193325_1071191/knn_affinity_umap_graph_agreement.csv"
"imagenet","cpu","fuzzy",0.99005,0.976750873777817,0.944110397202981,0.994651712423585,0.990052793278331,0.976750873777817,0.996532360606005,0.997573711578083,0,2000,"landmark","cpu4","/Users/stefano/Documents/fastEmbedR-results/imagenet/landmark/cpu4/20260726_105436_1117512/knn_affinity_umap_graph_agreement.csv"
"imagenet","cpu","binary",0.99005,0.976750873777817,0.944110397202981,0.994651712423585,0.990052793278331,0.976750873777817,-0.0117593611141287,,0,2000,"landmark","cpu4","/Users/stefano/Documents/fastEmbedR-results/imagenet/landmark/cpu4/20260726_105436_1117512/knn_affinity_umap_graph_agreement.csv"
"imagenet","cuda","fuzzy",1,1,1,0.999999999998635,0.999999999939945,1,0.999999999998535,0.999992673667961,0.996004716958851,2000,"landmark","cuda","/Users/stefano/Documents/fastEmbedR-results/imagenet/landmark/cuda/20260726_111223_1117523/knn_affinity_umap_graph_agreement.csv"
"imagenet","cuda","binary",1,1,1,0.999999999998635,0.999999999939945,1,,,1,2000,"landmark","cuda","/Users/stefano/Documents/fastEmbedR-results/imagenet/landmark/cuda/20260726_111223_1117523/knn_affinity_umap_graph_agreement.csv"
"imagenet","cpu","fuzzy",0.99005,0.976750873777817,0.944110397202981,0.994651712423585,0.990052793278331,0.976750873777817,0.996532360606005,0.997573711578083,0,2000,"standard","cpu4","/Users/stefano/Documents/fastEmbedR-results/imagenet/standard/cpu4/20260721_084502_1071182/knn_affinity_umap_graph_agreement.csv"
"imagenet","cpu","binary",0.99005,0.976750873777817,0.944110397202981,0.994651712423585,0.990052793278331,0.976750873777817,-0.0117593611141287,,0,2000,"standard","cpu4","/Users/stefano/Documents/fastEmbedR-results/imagenet/standard/cpu4/20260721_084502_1071182/knn_affinity_umap_graph_agreement.csv"
"mass41","cpu","fuzzy",0.999933333333333,0.999816104636462,0.999614389439164,0.999998897560037,0.999933416910704,0.999816104636462,0.999987929232551,0.999991471697688,0.64025003748975,2000,"landmark","cpu1","/Users/stefano/Documents/fastEmbedR-results/mass41/landmark/cpu1/20260726_110549_1117503/knn_affinity_umap_graph_agreement.csv"
"mass41","cpu","binary",0.999933333333333,0.999816104636462,0.999614389439164,0.999998897560037,0.999933416910704,0.999816104636462,-9.19561369226879e-05,,0,2000,"landmark","cpu1","/Users/stefano/Documents/fastEmbedR-results/mass41/landmark/cpu1/20260726_110549_1117503/knn_affinity_umap_graph_agreement.csv"
"mass41","cpu","fuzzy",0.999933333333333,0.999816104636462,0.999614389439164,0.999998897560037,0.999933416910704,0.999816104636462,0.999987929232551,0.999991471697688,0.64025003748975,2000,"landmark","cpu4","/Users/stefano/Documents/fastEmbedR-results/mass41/landmark/cpu4/20260726_110110_1117514/knn_affinity_umap_graph_agreement.csv"
"mass41","cpu","binary",0.999933333333333,0.999816104636462,0.999614389439164,0.999998897560037,0.999933416910704,0.999816104636462,-9.19561369226879e-05,,0,2000,"landmark","cpu4","/Users/stefano/Documents/fastEmbedR-results/mass41/landmark/cpu4/20260726_110110_1117514/knn_affinity_umap_graph_agreement.csv"
"mass41","cuda","fuzzy",1,1,0.999999999999997,0.999999999793845,0.999999992278896,1,0.999999999966298,0.999981045058471,0.981635646945506,2000,"landmark","cuda","/Users/stefano/Documents/fastEmbedR-results/mass41/landmark/cuda/20260726_111301_1117525/knn_affinity_umap_graph_agreement.csv"
"mass41","cuda","binary",1,1,0.999999999999997,0.999999999793845,0.999999992278896,1,,,1,2000,"landmark","cuda","/Users/stefano/Documents/fastEmbedR-results/mass41/landmark/cuda/20260726_111301_1117525/knn_affinity_umap_graph_agreement.csv"
"mass41","cpu","fuzzy",0.999933333333333,0.999816104636462,0.999614389439164,0.999998897560037,0.999933416910704,0.999816104636462,0.999987929232551,0.999991471697688,0.64025003748975,2000,"standard","cpu1","/Users/stefano/Documents/fastEmbedR-results/mass41/standard/cpu1/20260721_084502_1071173/knn_affinity_umap_graph_agreement.csv"
"mass41","cpu","binary",0.999933333333333,0.999816104636462,0.999614389439164,0.999998897560037,0.999933416910704,0.999816104636462,-9.19561369226879e-05,,0,2000,"standard","cpu1","/Users/stefano/Documents/fastEmbedR-results/mass41/standard/cpu1/20260721_084502_1071173/knn_affinity_umap_graph_agreement.csv"
"mass41","cpu","fuzzy",0.999933333333333,0.999816104636462,0.999614389439164,0.999998897560037,0.999933416910704,0.999816104636462,0.999987929232551,0.999991471697688,0.64025003748975,2000,"standard","cpu4","/Users/stefano/Documents/fastEmbedR-results/mass41/standard/cpu4/20260721_084502_1071184/knn_affinity_umap_graph_agreement.csv"
"mass41","cpu","binary",0.999933333333333,0.999816104636462,0.999614389439164,0.999998897560037,0.999933416910704,0.999816104636462,-9.19561369226879e-05,,0,2000,"standard","cpu4","/Users/stefano/Documents/fastEmbedR-results/mass41/standard/cpu4/20260721_084502_1071184/knn_affinity_umap_graph_agreement.csv"
"mass41","cuda","fuzzy",1,1,0.999999999999997,0.999999999793845,0.999999992278896,1,0.999999999966298,0.999981045058471,0.981635646945506,2000,"standard","cuda","/Users/stefano/Documents/fastEmbedR-results/mass41/standard/cuda/20260722_125342_1071195/knn_affinity_umap_graph_agreement.csv"
"mass41","cuda","binary",1,1,0.999999999999997,0.999999999793845,0.999999992278896,1,,,1,2000,"standard","cuda","/Users/stefano/Documents/fastEmbedR-results/mass41/standard/cuda/20260722_125342_1071195/knn_affinity_umap_graph_agreement.csv"
