"dataset","method","backend","requested_threads","seed_a","seed_b","rmsd","correlation","neighbor_stability_15","suite","profile","source_file"
"MetRef","fastEmbedR_opentsne_cuda_full","cuda",1,4,17,7.23973552066755e-05,0.999997712138922,0.998014509354716,"standard","cuda","/Users/stefano/Documents/fastEmbedR-results/MetRef/standard/cuda/20260722_125527_1071196/stability_pairwise.csv"
"MetRef","fastEmbedR_opentsne_cuda_full","cuda",1,4,42,0.000122036483941063,0.99999349924766,0.997709049255441,"standard","cuda","/Users/stefano/Documents/fastEmbedR-results/MetRef/standard/cuda/20260722_125527_1071196/stability_pairwise.csv"
"MetRef","fastEmbedR_opentsne_cuda_full","cuda",1,17,42,5.75419885754329e-05,0.999998554713384,0.996716303932799,"standard","cuda","/Users/stefano/Documents/fastEmbedR-results/MetRef/standard/cuda/20260722_125527_1071196/stability_pairwise.csv"
"MetRef","fastEmbedR_opentsne_cuda_knn","cuda",1,4,17,0.00729654415073686,0.976760933568696,0.809927453226422,"standard","cuda","/Users/stefano/Documents/fastEmbedR-results/MetRef/standard/cuda/20260722_125527_1071196/stability_pairwise.csv"
"MetRef","fastEmbedR_opentsne_cuda_knn","cuda",1,4,42,0.00729654441151205,0.976760931907588,0.810003818251241,"standard","cuda","/Users/stefano/Documents/fastEmbedR-results/MetRef/standard/cuda/20260722_125527_1071196/stability_pairwise.csv"
"MetRef","fastEmbedR_opentsne_cuda_knn","cuda",1,17,42,2.60450888530792e-06,0.999999997039017,0.999770904925544,"standard","cuda","/Users/stefano/Documents/fastEmbedR-results/MetRef/standard/cuda/20260722_125527_1071196/stability_pairwise.csv"
"MetRef","fastEmbedR_umap_cuda_binary_full","cuda",1,4,17,0.00425401724747675,0.992100806713191,0.666819396716304,"standard","cuda","/Users/stefano/Documents/fastEmbedR-results/MetRef/standard/cuda/20260722_125527_1071196/stability_pairwise.csv"
"MetRef","fastEmbedR_umap_cuda_binary_full","cuda",1,4,42,0.00605309463563096,0.98400665978746,0.645360824742268,"standard","cuda","/Users/stefano/Documents/fastEmbedR-results/MetRef/standard/cuda/20260722_125527_1071196/stability_pairwise.csv"
"MetRef","fastEmbedR_umap_cuda_binary_full","cuda",1,17,42,0.00603347109704297,0.984110189376481,0.651088201603666,"standard","cuda","/Users/stefano/Documents/fastEmbedR-results/MetRef/standard/cuda/20260722_125527_1071196/stability_pairwise.csv"
"MetRef","fastEmbedR_umap_cuda_binary_knn","cuda",1,4,17,0.00423330355414614,0.992177545054555,0.667430316914853,"standard","cuda","/Users/stefano/Documents/fastEmbedR-results/MetRef/standard/cuda/20260722_125527_1071196/stability_pairwise.csv"
"MetRef","fastEmbedR_umap_cuda_binary_knn","cuda",1,4,42,0.00480520524009153,0.989921216135161,0.673310423825888,"standard","cuda","/Users/stefano/Documents/fastEmbedR-results/MetRef/standard/cuda/20260722_125527_1071196/stability_pairwise.csv"
"MetRef","fastEmbedR_umap_cuda_binary_knn","cuda",1,17,42,0.00465705340391821,0.990533124093368,0.671630393279878,"standard","cuda","/Users/stefano/Documents/fastEmbedR-results/MetRef/standard/cuda/20260722_125527_1071196/stability_pairwise.csv"
"MetRef","fastEmbedR_umap_cuda_fuzzy_full","cuda",1,4,17,0.00908821883000467,0.963946967564355,0.681252386407026,"standard","cuda","/Users/stefano/Documents/fastEmbedR-results/MetRef/standard/cuda/20260722_125527_1071196/stability_pairwise.csv"
"MetRef","fastEmbedR_umap_cuda_fuzzy_full","cuda",1,4,42,0.00890715872072242,0.965369191518164,0.668881252386407,"standard","cuda","/Users/stefano/Documents/fastEmbedR-results/MetRef/standard/cuda/20260722_125527_1071196/stability_pairwise.csv"
"MetRef","fastEmbedR_umap_cuda_fuzzy_full","cuda",1,17,42,0.0062865074309838,0.982749443315761,0.700954562810233,"standard","cuda","/Users/stefano/Documents/fastEmbedR-results/MetRef/standard/cuda/20260722_125527_1071196/stability_pairwise.csv"
"MetRef","fastEmbedR_umap_cuda_fuzzy_knn","cuda",1,4,17,0.00513912048639668,0.988471790833379,0.728369606720122,"standard","cuda","/Users/stefano/Documents/fastEmbedR-results/MetRef/standard/cuda/20260722_125527_1071196/stability_pairwise.csv"
"MetRef","fastEmbedR_umap_cuda_fuzzy_knn","cuda",1,4,42,0.00577809166286615,0.985426861165053,0.711263841160748,"standard","cuda","/Users/stefano/Documents/fastEmbedR-results/MetRef/standard/cuda/20260722_125527_1071196/stability_pairwise.csv"
"MetRef","fastEmbedR_umap_cuda_fuzzy_knn","cuda",1,17,42,0.00695097996017009,0.978910012569481,0.707598319969454,"standard","cuda","/Users/stefano/Documents/fastEmbedR-results/MetRef/standard/cuda/20260722_125527_1071196/stability_pairwise.csv"
"TabulaMuris","fastEmbedR_opentsne_cpu_full","cpu",1,4,17,0.00204556361892403,0.995815669480934,0.903933333333333,"landmark","cpu1","/Users/stefano/Documents/fastEmbedR-results/TabulaMuris/landmark/cpu1/20260726_110549_1117506/stability_pairwise.csv"
"TabulaMuris","fastEmbedR_opentsne_cpu_full","cpu",1,4,42,0.00135271142032125,0.998170171813332,0.933133333333333,"landmark","cpu1","/Users/stefano/Documents/fastEmbedR-results/TabulaMuris/landmark/cpu1/20260726_110549_1117506/stability_pairwise.csv"
"TabulaMuris","fastEmbedR_opentsne_cpu_full","cpu",1,17,42,0.00169994553052696,0.997110185193241,0.907766666666667,"landmark","cpu1","/Users/stefano/Documents/fastEmbedR-results/TabulaMuris/landmark/cpu1/20260726_110549_1117506/stability_pairwise.csv"
"TabulaMuris","fastEmbedR_opentsne_cpu_landmark","cpu",1,4,17,0.0051891569840856,0.973072649794516,0.716066666666667,"landmark","cpu1","/Users/stefano/Documents/fastEmbedR-results/TabulaMuris/landmark/cpu1/20260726_110549_1117506/stability_pairwise.csv"
"TabulaMuris","fastEmbedR_opentsne_cpu_landmark","cpu",1,4,42,0.00591579162505473,0.965003409448932,0.714366666666667,"landmark","cpu1","/Users/stefano/Documents/fastEmbedR-results/TabulaMuris/landmark/cpu1/20260726_110549_1117506/stability_pairwise.csv"
"TabulaMuris","fastEmbedR_opentsne_cpu_landmark","cpu",1,17,42,0.00619554992183164,0.961615161166092,0.7289,"landmark","cpu1","/Users/stefano/Documents/fastEmbedR-results/TabulaMuris/landmark/cpu1/20260726_110549_1117506/stability_pairwise.csv"
"TabulaMuris","fastEmbedR_umap_cpu_binary_full","cpu",1,4,17,0.0262429459107462,0.311307789925651,0.887833333333333,"landmark","cpu1","/Users/stefano/Documents/fastEmbedR-results/TabulaMuris/landmark/cpu1/20260726_110549_1117506/stability_pairwise.csv"
"TabulaMuris","fastEmbedR_umap_cpu_binary_full","cpu",1,4,42,0.0268564606839185,0.278730519533142,0.889366666666667,"landmark","cpu1","/Users/stefano/Documents/fastEmbedR-results/TabulaMuris/landmark/cpu1/20260726_110549_1117506/stability_pairwise.csv"
"TabulaMuris","fastEmbedR_umap_cpu_binary_full","cpu",1,17,42,0.0265174183270386,0.296826525268836,0.898166666666667,"landmark","cpu1","/Users/stefano/Documents/fastEmbedR-results/TabulaMuris/landmark/cpu1/20260726_110549_1117506/stability_pairwise.csv"
"TabulaMuris","fastEmbedR_umap_cpu_binary_landmark","cpu",1,4,17,0.0254349336585586,0.353064149784721,0.6881,"landmark","cpu1","/Users/stefano/Documents/fastEmbedR-results/TabulaMuris/landmark/cpu1/20260726_110549_1117506/stability_pairwise.csv"
"TabulaMuris","fastEmbedR_umap_cpu_binary_landmark","cpu",1,4,42,0.0276388074489479,0.236096322799983,0.691733333333333,"landmark","cpu1","/Users/stefano/Documents/fastEmbedR-results/TabulaMuris/landmark/cpu1/20260726_110549_1117506/stability_pairwise.csv"
"TabulaMuris","fastEmbedR_umap_cpu_binary_landmark","cpu",1,17,42,0.0284016497933916,0.193346289013536,0.691533333333333,"landmark","cpu1","/Users/stefano/Documents/fastEmbedR-results/TabulaMuris/landmark/cpu1/20260726_110549_1117506/stability_pairwise.csv"
"TabulaMuris","fastEmbedR_opentsne_cpu_full","cpu",4,4,17,0.00181977605186922,0.996688415121043,0.906366666666667,"landmark","cpu4","/Users/stefano/Documents/fastEmbedR-results/TabulaMuris/landmark/cpu4/20260726_110110_1117517/stability_pairwise.csv"
"TabulaMuris","fastEmbedR_opentsne_cpu_full","cpu",4,4,42,0.00115567925514964,0.998664405459217,0.9215,"landmark","cpu4","/Users/stefano/Documents/fastEmbedR-results/TabulaMuris/landmark/cpu4/20260726_110110_1117517/stability_pairwise.csv"
"TabulaMuris","fastEmbedR_opentsne_cpu_full","cpu",4,17,42,0.00183598112552165,0.996629173306728,0.8942,"landmark","cpu4","/Users/stefano/Documents/fastEmbedR-results/TabulaMuris/landmark/cpu4/20260726_110110_1117517/stability_pairwise.csv"
"TabulaMuris","fastEmbedR_opentsne_cpu_landmark","cpu",4,4,17,0.0050738804186447,0.974255737497294,0.7257,"landmark","cpu4","/Users/stefano/Documents/fastEmbedR-results/TabulaMuris/landmark/cpu4/20260726_110110_1117517/stability_pairwise.csv"
"TabulaMuris","fastEmbedR_opentsne_cpu_landmark","cpu",4,4,42,0.00591244481441061,0.965042996316549,0.7143,"landmark","cpu4","/Users/stefano/Documents/fastEmbedR-results/TabulaMuris/landmark/cpu4/20260726_110110_1117517/stability_pairwise.csv"
"TabulaMuris","fastEmbedR_opentsne_cpu_landmark","cpu",4,17,42,0.00619227364413595,0.961655747116139,0.723033333333333,"landmark","cpu4","/Users/stefano/Documents/fastEmbedR-results/TabulaMuris/landmark/cpu4/20260726_110110_1117517/stability_pairwise.csv"
"TabulaMuris","fastEmbedR_umap_cpu_binary_full","cpu",4,4,17,0.0268992191147472,0.276432011016822,0.867566666666667,"landmark","cpu4","/Users/stefano/Documents/fastEmbedR-results/TabulaMuris/landmark/cpu4/20260726_110110_1117517/stability_pairwise.csv"
"TabulaMuris","fastEmbedR_umap_cpu_binary_full","cpu",4,4,42,0.027156380477786,0.262530999345721,0.8534,"landmark","cpu4","/Users/stefano/Documents/fastEmbedR-results/TabulaMuris/landmark/cpu4/20260726_110110_1117517/stability_pairwise.csv"
"TabulaMuris","fastEmbedR_umap_cpu_binary_full","cpu",4,17,42,0.02779431253887,0.227476190491612,0.876033333333333,"landmark","cpu4","/Users/stefano/Documents/fastEmbedR-results/TabulaMuris/landmark/cpu4/20260726_110110_1117517/stability_pairwise.csv"
"TabulaMuris","fastEmbedR_umap_cpu_binary_landmark","cpu",4,4,17,0.0237648309964035,0.435232807712378,0.686233333333333,"landmark","cpu4","/Users/stefano/Documents/fastEmbedR-results/TabulaMuris/landmark/cpu4/20260726_110110_1117517/stability_pairwise.csv"
"TabulaMuris","fastEmbedR_umap_cpu_binary_landmark","cpu",4,4,42,0.0255283452270567,0.348303589968209,0.683466666666667,"landmark","cpu4","/Users/stefano/Documents/fastEmbedR-results/TabulaMuris/landmark/cpu4/20260726_110110_1117517/stability_pairwise.csv"
"TabulaMuris","fastEmbedR_umap_cpu_binary_landmark","cpu",4,17,42,0.02460933307445,0.394380725630781,0.657666666666667,"landmark","cpu4","/Users/stefano/Documents/fastEmbedR-results/TabulaMuris/landmark/cpu4/20260726_110110_1117517/stability_pairwise.csv"
"TabulaMuris","fastEmbedR_opentsne_cuda_full","cuda",1,4,17,0.000948326815006517,0.99910067625194,0.9565,"landmark","cuda","/Users/stefano/Documents/fastEmbedR-results/TabulaMuris/landmark/cuda/20260726_111519_1117528/stability_pairwise.csv"
"TabulaMuris","fastEmbedR_opentsne_cuda_full","cuda",1,4,42,0.00113828024288556,0.998704318088656,0.947966666666667,"landmark","cuda","/Users/stefano/Documents/fastEmbedR-results/TabulaMuris/landmark/cuda/20260726_111519_1117528/stability_pairwise.csv"
"TabulaMuris","fastEmbedR_opentsne_cuda_full","cuda",1,17,42,0.000632045311986039,0.999600518723596,0.953733333333333,"landmark","cuda","/Users/stefano/Documents/fastEmbedR-results/TabulaMuris/landmark/cuda/20260726_111519_1117528/stability_pairwise.csv"
"TabulaMuris","fastEmbedR_opentsne_cuda_landmark","cuda",1,4,17,0.00462591633782285,0.978600898035463,0.7635,"landmark","cuda","/Users/stefano/Documents/fastEmbedR-results/TabulaMuris/landmark/cuda/20260726_111519_1117528/stability_pairwise.csv"
"TabulaMuris","fastEmbedR_opentsne_cuda_landmark","cuda",1,4,42,0.00569460582797821,0.967571464463957,0.752766666666667,"landmark","cuda","/Users/stefano/Documents/fastEmbedR-results/TabulaMuris/landmark/cuda/20260726_111519_1117528/stability_pairwise.csv"
"TabulaMuris","fastEmbedR_opentsne_cuda_landmark","cuda",1,17,42,0.00469848409516781,0.977924247207455,0.758233333333333,"landmark","cuda","/Users/stefano/Documents/fastEmbedR-results/TabulaMuris/landmark/cuda/20260726_111519_1117528/stability_pairwise.csv"
"TabulaMuris","fastEmbedR_umap_cuda_binary_full","cuda",1,4,17,0.0262778174776819,0.309476308609633,0.870733333333333,"landmark","cuda","/Users/stefano/Documents/fastEmbedR-results/TabulaMuris/landmark/cuda/20260726_111519_1117528/stability_pairwise.csv"
"TabulaMuris","fastEmbedR_umap_cuda_binary_full","cuda",1,4,42,0.0283592729062814,0.195751640227054,0.8795,"landmark","cuda","/Users/stefano/Documents/fastEmbedR-results/TabulaMuris/landmark/cuda/20260726_111519_1117528/stability_pairwise.csv"
"TabulaMuris","fastEmbedR_umap_cuda_binary_full","cuda",1,17,42,0.0291002930964899,0.153172941698385,0.8623,"landmark","cuda","/Users/stefano/Documents/fastEmbedR-results/TabulaMuris/landmark/cuda/20260726_111519_1117528/stability_pairwise.csv"
"TabulaMuris","fastEmbedR_umap_cuda_binary_landmark","cuda",1,4,17,0.0255816271997138,0.345580349814863,0.691433333333333,"landmark","cuda","/Users/stefano/Documents/fastEmbedR-results/TabulaMuris/landmark/cuda/20260726_111519_1117528/stability_pairwise.csv"
"TabulaMuris","fastEmbedR_umap_cuda_binary_landmark","cuda",1,4,42,0.0295401444786126,0.127379864182691,0.694833333333333,"landmark","cuda","/Users/stefano/Documents/fastEmbedR-results/TabulaMuris/landmark/cuda/20260726_111519_1117528/stability_pairwise.csv"
"TabulaMuris","fastEmbedR_umap_cuda_binary_landmark","cuda",1,17,42,0.0254691311172913,0.351323360130224,0.688933333333333,"landmark","cuda","/Users/stefano/Documents/fastEmbedR-results/TabulaMuris/landmark/cuda/20260726_111519_1117528/stability_pairwise.csv"
"TabulaMuris","fastEmbedR_opentsne_cpu_full","cpu",1,4,17,0.00204556361892403,0.995815669480934,0.903933333333333,"standard","cpu1","/Users/stefano/Documents/fastEmbedR-results/TabulaMuris/standard/cpu1/20260721_084502_1071176/stability_pairwise.csv"
"TabulaMuris","fastEmbedR_opentsne_cpu_full","cpu",1,4,42,0.00135271142032125,0.998170171813332,0.933133333333333,"standard","cpu1","/Users/stefano/Documents/fastEmbedR-results/TabulaMuris/standard/cpu1/20260721_084502_1071176/stability_pairwise.csv"
"TabulaMuris","fastEmbedR_opentsne_cpu_full","cpu",1,17,42,0.00169994553052696,0.997110185193241,0.907766666666667,"standard","cpu1","/Users/stefano/Documents/fastEmbedR-results/TabulaMuris/standard/cpu1/20260721_084502_1071176/stability_pairwise.csv"
"TabulaMuris","fastEmbedR_opentsne_cpu_knn","cpu",1,4,17,4.31662644139861e-18,1,1,"standard","cpu1","/Users/stefano/Documents/fastEmbedR-results/TabulaMuris/standard/cpu1/20260721_084502_1071176/stability_pairwise.csv"
"TabulaMuris","fastEmbedR_opentsne_cpu_knn","cpu",1,4,42,4.31662644139861e-18,1,1,"standard","cpu1","/Users/stefano/Documents/fastEmbedR-results/TabulaMuris/standard/cpu1/20260721_084502_1071176/stability_pairwise.csv"
"TabulaMuris","fastEmbedR_opentsne_cpu_knn","cpu",1,17,42,4.31662644139861e-18,1,1,"standard","cpu1","/Users/stefano/Documents/fastEmbedR-results/TabulaMuris/standard/cpu1/20260721_084502_1071176/stability_pairwise.csv"
"TabulaMuris","fastEmbedR_umap_cpu_binary_full","cpu",1,4,17,0.0262429459107462,0.311307789925651,0.887833333333333,"standard","cpu1","/Users/stefano/Documents/fastEmbedR-results/TabulaMuris/standard/cpu1/20260721_084502_1071176/stability_pairwise.csv"
"TabulaMuris","fastEmbedR_umap_cpu_binary_full","cpu",1,4,42,0.0268564606839185,0.278730519533142,0.889366666666667,"standard","cpu1","/Users/stefano/Documents/fastEmbedR-results/TabulaMuris/standard/cpu1/20260721_084502_1071176/stability_pairwise.csv"
"TabulaMuris","fastEmbedR_umap_cpu_binary_full","cpu",1,17,42,0.0265174183270386,0.296826525268836,0.898166666666667,"standard","cpu1","/Users/stefano/Documents/fastEmbedR-results/TabulaMuris/standard/cpu1/20260721_084502_1071176/stability_pairwise.csv"
"TabulaMuris","fastEmbedR_umap_cpu_binary_knn","cpu",1,4,17,0.0262429459107462,0.311307789925651,0.887833333333333,"standard","cpu1","/Users/stefano/Documents/fastEmbedR-results/TabulaMuris/standard/cpu1/20260721_084502_1071176/stability_pairwise.csv"
"TabulaMuris","fastEmbedR_umap_cpu_binary_knn","cpu",1,4,42,0.0268564606839185,0.278730519533142,0.889366666666667,"standard","cpu1","/Users/stefano/Documents/fastEmbedR-results/TabulaMuris/standard/cpu1/20260721_084502_1071176/stability_pairwise.csv"
"TabulaMuris","fastEmbedR_umap_cpu_binary_knn","cpu",1,17,42,0.0265174183270386,0.296826525268836,0.898166666666667,"standard","cpu1","/Users/stefano/Documents/fastEmbedR-results/TabulaMuris/standard/cpu1/20260721_084502_1071176/stability_pairwise.csv"
"TabulaMuris","fastEmbedR_umap_cpu_fuzzy_full","cpu",1,4,17,0.0274248242102041,0.247879017039403,0.812266666666667,"standard","cpu1","/Users/stefano/Documents/fastEmbedR-results/TabulaMuris/standard/cpu1/20260721_084502_1071176/stability_pairwise.csv"
"TabulaMuris","fastEmbedR_umap_cpu_fuzzy_full","cpu",1,4,42,0.0284443865452493,0.19091687406444,0.8044,"standard","cpu1","/Users/stefano/Documents/fastEmbedR-results/TabulaMuris/standard/cpu1/20260721_084502_1071176/stability_pairwise.csv"
"TabulaMuris","fastEmbedR_umap_cpu_fuzzy_full","cpu",1,17,42,0.0276026112543961,0.238095851938687,0.826366666666667,"standard","cpu1","/Users/stefano/Documents/fastEmbedR-results/TabulaMuris/standard/cpu1/20260721_084502_1071176/stability_pairwise.csv"
"TabulaMuris","fastEmbedR_umap_cpu_fuzzy_knn","cpu",1,4,17,0.0274248242102041,0.247879017039403,0.812266666666667,"standard","cpu1","/Users/stefano/Documents/fastEmbedR-results/TabulaMuris/standard/cpu1/20260721_084502_1071176/stability_pairwise.csv"
"TabulaMuris","fastEmbedR_umap_cpu_fuzzy_knn","cpu",1,4,42,0.0284443865452493,0.19091687406444,0.8044,"standard","cpu1","/Users/stefano/Documents/fastEmbedR-results/TabulaMuris/standard/cpu1/20260721_084502_1071176/stability_pairwise.csv"
"TabulaMuris","fastEmbedR_umap_cpu_fuzzy_knn","cpu",1,17,42,0.0276026112543961,0.238095851938687,0.826366666666667,"standard","cpu1","/Users/stefano/Documents/fastEmbedR-results/TabulaMuris/standard/cpu1/20260721_084502_1071176/stability_pairwise.csv"
"TabulaMuris","KlugerLab_FItSNE","cpu",1,4,17,0.00217597129132061,0.995265148939349,0.875866666666667,"standard","cpu1","/Users/stefano/Documents/fastEmbedR-results/TabulaMuris/standard/cpu1/20260721_084502_1071176/stability_pairwise.csv"
"TabulaMuris","KlugerLab_FItSNE","cpu",1,4,42,0.00264363281705487,0.99301120552859,0.863666666666667,"standard","cpu1","/Users/stefano/Documents/fastEmbedR-results/TabulaMuris/standard/cpu1/20260721_084502_1071176/stability_pairwise.csv"
"TabulaMuris","KlugerLab_FItSNE","cpu",1,17,42,0.00209462754411692,0.995612535451427,0.8717,"standard","cpu1","/Users/stefano/Documents/fastEmbedR-results/TabulaMuris/standard/cpu1/20260721_084502_1071176/stability_pairwise.csv"
"TabulaMuris","Rtsne_full","cpu",1,4,17,0.0288355730234199,0.168509728411019,0.710533333333333,"standard","cpu1","/Users/stefano/Documents/fastEmbedR-results/TabulaMuris/standard/cpu1/20260721_084502_1071176/stability_pairwise.csv"
