"dataset","method","family","backend","timing_scope","requested_threads","effective_threads","n","p","k","perplexity","input_type","landmark_fraction","n_runs","n_success","status","total_runtime_sec_median","total_runtime_sec_q1","total_runtime_sec_q3","total_runtime_sec_iqr","total_runtime_sec_sd","total_runtime_sec_min","total_runtime_sec_max","preprocess_sec_median","preprocess_sec_q1","preprocess_sec_q3","preprocess_sec_iqr","preprocess_sec_sd","preprocess_sec_min","preprocess_sec_max","knn_sec_median","knn_sec_q1","knn_sec_q3","knn_sec_iqr","knn_sec_sd","knn_sec_min","knn_sec_max","init_sec_median","init_sec_q1","init_sec_q3","init_sec_iqr","init_sec_sd","init_sec_min","init_sec_max","graph_or_affinity_sec_median","graph_or_affinity_sec_q1","graph_or_affinity_sec_q3","graph_or_affinity_sec_iqr","graph_or_affinity_sec_sd","graph_or_affinity_sec_min","graph_or_affinity_sec_max","embedding_sec_median","embedding_sec_q1","embedding_sec_q3","embedding_sec_iqr","embedding_sec_sd","embedding_sec_min","embedding_sec_max","peak_ram_gb_median","peak_ram_gb_q1","peak_ram_gb_q3","peak_ram_gb_iqr","peak_ram_gb_sd","peak_ram_gb_min","peak_ram_gb_max","peak_gpu_mb_median","peak_gpu_mb_q1","peak_gpu_mb_q3","peak_gpu_mb_iqr","peak_gpu_mb_sd","peak_gpu_mb_min","peak_gpu_mb_max","peak_gpu_delta_mb_median","peak_gpu_delta_mb_q1","peak_gpu_delta_mb_q3","peak_gpu_delta_mb_iqr","peak_gpu_delta_mb_sd","peak_gpu_delta_mb_min","peak_gpu_delta_mb_max","trustworthiness_median","trustworthiness_q1","trustworthiness_q3","trustworthiness_iqr","trustworthiness_sd","trustworthiness_min","trustworthiness_max","knn_preservation_15_median","knn_preservation_15_q1","knn_preservation_15_q3","knn_preservation_15_iqr","knn_preservation_15_sd","knn_preservation_15_min","knn_preservation_15_max","knn_preservation_30_median","knn_preservation_30_q1","knn_preservation_30_q3","knn_preservation_30_iqr","knn_preservation_30_sd","knn_preservation_30_min","knn_preservation_30_max","knn_preservation_50_median","knn_preservation_50_q1","knn_preservation_50_q3","knn_preservation_50_iqr","knn_preservation_50_sd","knn_preservation_50_min","knn_preservation_50_max","silhouette_median","silhouette_q1","silhouette_q3","silhouette_iqr","silhouette_sd","silhouette_min","silhouette_max","label_knn_accuracy_median","label_knn_accuracy_q1","label_knn_accuracy_q3","label_knn_accuracy_iqr","label_knn_accuracy_sd","label_knn_accuracy_min","label_knn_accuracy_max","tsne_kl_median","tsne_kl_q1","tsne_kl_q3","tsne_kl_iqr","tsne_kl_sd","tsne_kl_min","tsne_kl_max","n_landmarks_median","n_landmarks_q1","n_landmarks_q3","n_landmarks_iqr","n_landmarks_sd","n_landmarks_min","n_landmarks_max","reference_embedding_sec_median","reference_embedding_sec_q1","reference_embedding_sec_q3","reference_embedding_sec_iqr","reference_embedding_sec_sd","reference_embedding_sec_min","reference_embedding_sec_max","landmark_projection_knn_sec_median","landmark_projection_knn_sec_q1","landmark_projection_knn_sec_q3","landmark_projection_knn_sec_iqr","landmark_projection_knn_sec_sd","landmark_projection_knn_sec_min","landmark_projection_knn_sec_max","landmark_refinement_sec_median","landmark_refinement_sec_q1","landmark_refinement_sec_q3","landmark_refinement_sec_iqr","landmark_refinement_sec_sd","landmark_refinement_sec_min","landmark_refinement_sec_max","landmark_transform_sec_median","landmark_transform_sec_q1","landmark_transform_sec_q3","landmark_transform_sec_iqr","landmark_transform_sec_sd","landmark_transform_sec_min","landmark_transform_sec_max","kodama_core_sec_median","kodama_core_sec_q1","kodama_core_sec_q3","kodama_core_sec_iqr","kodama_core_sec_sd","kodama_core_sec_min","kodama_core_sec_max","kodama_visualization_sec_median","kodama_visualization_sec_q1","kodama_visualization_sec_q3","kodama_visualization_sec_iqr","kodama_visualization_sec_sd","kodama_visualization_sec_min","kodama_visualization_sec_max","kodama_core_peak_ram_gb_median","kodama_core_peak_ram_gb_q1","kodama_core_peak_ram_gb_q3","kodama_core_peak_ram_gb_iqr","kodama_core_peak_ram_gb_sd","kodama_core_peak_ram_gb_min","kodama_core_peak_ram_gb_max","kodama_visualization_peak_ram_gb_median","kodama_visualization_peak_ram_gb_q1","kodama_visualization_peak_ram_gb_q3","kodama_visualization_peak_ram_gb_iqr","kodama_visualization_peak_ram_gb_sd","kodama_visualization_peak_ram_gb_min","kodama_visualization_peak_ram_gb_max","kodama_core_peak_gpu_delta_mb_median","kodama_core_peak_gpu_delta_mb_q1","kodama_core_peak_gpu_delta_mb_q3","kodama_core_peak_gpu_delta_mb_iqr","kodama_core_peak_gpu_delta_mb_sd","kodama_core_peak_gpu_delta_mb_min","kodama_core_peak_gpu_delta_mb_max","kodama_visualization_peak_gpu_delta_mb_median","kodama_visualization_peak_gpu_delta_mb_q1","kodama_visualization_peak_gpu_delta_mb_q3","kodama_visualization_peak_gpu_delta_mb_iqr","kodama_visualization_peak_gpu_delta_mb_sd","kodama_visualization_peak_gpu_delta_mb_min","kodama_visualization_peak_gpu_delta_mb_max","implementation","algorithm"
"Macosko2015_retina","fastEmbedR_umap_metal_fuzzy_full","UMAP","metal","full_pipeline",4,,44808,50,30,,"float32",,3,3,"success",2.436,2.43,2.45,0.0200000000000005,0.0205264057577876,2.424,2.464,0.001,0.001,0.001,0,0,0.001,0.001,1.414,1.41,1.416,0.006,0.00611010092660779,1.406,1.418,,,,,,,,,,,,,,,0.917,0.916,0.926,0.01,0.0110151410945722,0.915,0.935,0.413101196289062,0.404205322265625,0.419952392578125,0.0157470703125,0.0157912568353283,0.395309448242188,0.426803588867188,,,,,,,,,,,,,,,0.918076681841174,0.91658781824313,0.920816295734278,0.00422847749114852,0.00428969470475621,0.915098954645085,0.923555909627382,0.355466666666667,0.3529,0.35785,0.00495000000000001,0.00495113155790713,0.350333333333333,0.360233333333333,0.408366666666667,0.40635,0.412533333333334,0.00618333333333354,0.00630669837906063,0.404333333333333,0.4167,0.4534,0.453265,0.459385,0.00612000000000001,0.006990128754179,0.45313,0.46537,0.375967457429553,0.344253703301863,0.395626611568057,0.051372908266194,0.0518421980375049,0.312539949174173,0.415285765706561,0.9635,0.96025,0.96675,0.00649999999999995,0.00650000000000001,0.957,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Metal","UMAP fuzzy"
"Macosko2015_retina","fastEmbedR_opentsne_cpu_full","t-SNE","cpu","full_pipeline",1,1,44808,50,,30,"float32",,3,3,"success",23.842,23.7955,23.9355,0.140000000000001,0.142605516489838,23.749,24.029,0.001,0.001,0.001,0,0,0.001,0.001,6.222,6.201,6.262,0.0609999999999999,0.0619784908926743,6.18,6.302,,,,,,,,,,,,,,,17.041,16.96,17.148,0.187999999999999,0.188598338628242,16.879,17.255,0.368789672851562,0.366439819335938,0.3701171875,0.0036773681640625,0.00372443671810666,0.364089965820312,0.371444702148438,,,,,,,,,,,,,,,0.923319440229304,0.923079118192548,0.925411768673074,0.00233265048052611,0.00256604121326447,0.922838796155792,0.927504097116844,0.384133333333333,0.381283333333333,0.387366666666667,0.00608333333333355,0.00608735787726728,0.378433333333333,0.3906,0.419483333333333,0.418358333333333,0.42305,0.00469166666666698,0.00489887553235281,0.417233333333333,0.426616666666667,0.45433,0.450215,0.45582,0.00560499999999997,0.0058062810817252,0.4461,0.45731,-0.0294420844255356,-0.0349919678934598,-0.0275082259957029,0.007483741897757,0.00776948765905954,-0.0405418513613841,-0.0255743675658701,0.9675,0.964,0.97075,0.00675000000000003,0.00675154303350968,0.9605,0.974,2.01502268668098,1.99292332341466,2.01578114768725,0.0228578242725999,0.0259671234493684,1.97082396014833,2.01653960869353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CPU (1t)","openTSNE"
"Macosko2015_retina","fastEmbedR_opentsne_cpu_full","t-SNE","cpu","full_pipeline",4,4,44808,50,,30,"float32",,3,3,"success",10.519,10.358,10.524,0.166,0.188859736312429,10.197,10.529,0.001,0.001,0.001,0,0,0.001,0.001,3.756,3.7325,3.8385,0.106,0.111338822219984,3.709,3.921,,,,,,,,,,,,,,,6.024,5.9625,6.1025,0.14,0.140343625909171,5.901,6.181,0.457839965820312,0.446632385253906,0.4632568359375,0.0166244506835938,0.016957293505553,0.4354248046875,0.468673706054688,,,,,,,,,,,,,,,0.923319440229304,0.923079118192548,0.925411768673074,0.00233265048052611,0.00256604121326447,0.922838796155792,0.927504097116844,0.384133333333333,0.381283333333333,0.387366666666667,0.00608333333333355,0.00608735787726728,0.378433333333333,0.3906,0.419483333333333,0.418358333333333,0.42305,0.00469166666666698,0.00489887553235281,0.417233333333333,0.426616666666667,0.45433,0.450215,0.45582,0.00560499999999997,0.0058062810817252,0.4461,0.45731,-0.0294420844255356,-0.0349919678934598,-0.0275082259957029,0.007483741897757,0.00776948765905954,-0.0405418513613841,-0.0255743675658701,0.9675,0.964,0.97075,0.00675000000000003,0.00675154303350968,0.9605,0.974,2.01502268668098,1.99292332341466,2.01578114768725,0.0228578242725999,0.0259671234493684,1.97082396014833,2.01653960869353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CPU (4t)","openTSNE"
"Macosko2015_retina","fastEmbedR_opentsne_metal_full","t-SNE","metal","full_pipeline",4,,44808,50,,30,"float32",,3,3,"success",3.685,3.6835,3.686,0.00249999999999995,0.00251661147842354,3.682,3.687,0.001,0.001,0.001,0,0,0.001,0.001,1.384,1.3835,1.3915,0.00800000000000001,0.00896288643983254,1.383,1.399,,,,,,,,,,,,,,,2.144,2.1335,2.15,0.0165000000000002,0.01670329308849,2.123,2.156,0.322296142578125,0.316947937011719,0.330558776855469,0.01361083984375,0.0137144543999846,0.311599731445312,0.338821411132812,,,,,,,,,,,,,,,0.925107620974541,0.925052166582364,0.927674076884168,0.00262191030180403,0.00299601788561386,0.924996712190187,0.930240532793795,0.3883,0.384966666666666,0.390116666666667,0.00515000000000004,0.00522391225608353,0.381633333333333,0.391933333333333,0.424783333333333,0.4239,0.428275,0.00437500000000002,0.00462692402422249,0.423016666666667,0.431766666666667,0.46291,0.458355,0.46558,0.00722500000000004,0.00730650623303186,0.4538,0.46825,0.0799000270529123,0.0782349138144972,0.0904106876777906,0.0121757738632934,0.0132034353620102,0.0765698005760821,0.100921348302669,0.966,0.9635,0.971,0.00749999999999995,0.00763762615825974,0.961,0.976,1.94861458590085,1.94750315979831,1.94898401255427,0.00148085275595999,0.00154157255608228,1.94639173369577,1.94935343920769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Metal","openTSNE"
"MetRef","fastEmbedR_umap_cpu_binary_full","UMAP","cpu","full_pipeline",1,1,873,375,30,,"float32",,3,3,"success",3.389,3.377,3.404,0.0270000000000001,0.0270554985169373,3.365,3.419,0.001,5e-04,0.001,5e-04,0.000577350269189626,0,0.001,0.174,0.171,0.175,0.004,0.00416333199893225,0.168,0.176,,,,,,,,,,,,,,,3.116,3.1045,3.1285,0.024,0.0240069434400411,3.093,3.141,0.19134521484375,0.185745239257812,0.192420959472656,0.00667572021484375,0.0071685513858143,0.180145263671875,0.193496704101562,,,,,,,,,,,,,,,0.808128832288929,0.807523796689351,0.808316465646969,0.000792668957617537,0.000828491975489535,0.806918761089774,0.808504099005009,0.283848797250859,0.282321496754486,0.28549064528446,0.00316914852997302,0.00316983850026964,0.280794196258114,0.28713249331806,0.353493699885452,0.353245513554792,0.35414280259641,0.000897289041619009,0.000926663696029974,0.352997327224131,0.354791905307369,0.366964490263459,0.366116838487972,0.366998854524627,0.000882016036654998,0.000999215266712729,0.365269186712486,0.367033218785796,-0.0254233899488858,-0.0254621645218205,-0.0239474313087986,0.00151473321302195,0.00172711205608018,-0.0255009390947552,-0.0224714726687113,0.560137457044674,0.559564719358534,0.565864833906071,0.00630011454753698,0.00696765467388077,0.558991981672394,0.571592210767468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CPU (1t)","UMAP binary"
"MetRef","fastEmbedR_umap_cpu_binary_full","UMAP","cpu","full_pipeline",4,4,873,375,30,,"float32",,3,3,"success",0.454,0.448,0.4655,0.0175,0.0177857620959388,0.442,0.477,0.001,0.001,0.001,0,0,0.001,0.001,0.094,0.092,0.0975,0.0055,0.00556776436283003,0.09,0.101,,,,,,,,,,,,,,,0.263,0.2585,0.2645,0.006,0.0062449979983984,0.254,0.266,0.191238403320312,0.186103820800781,0.196723937988281,0.0106201171875,0.0106220499377347,0.18096923828125,0.20220947265625,,,,,,,,,,,,,,,0.800330795319273,0.799669698807358,0.80085991510006,0.00119021629270255,0.00119265283126909,0.799008602295443,0.801389034880848,0.277357770141275,0.276059564719358,0.278159602901871,0.00210003818251253,0.00211950205810529,0.274761359297442,0.278961435662467,0.348262695685376,0.346334478808705,0.34946544482627,0.00313096601756402,0.0031588578128323,0.344406261932035,0.350668193967163,0.360389461626575,0.359335624284078,0.361042382588775,0.00170675830469652,0.00172238262066845,0.358281786941581,0.361695303550974,-0.0285977108352998,-0.0297326529404228,-0.0262399593730174,0.00349269356740535,0.00356333120321144,-0.0308675950455457,-0.023882207910735,0.552119129438717,0.54696449026346,0.552691867124857,0.00572737686139757,0.00630878642300804,0.541809851088202,0.553264604810997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CPU (4t)","UMAP binary"
"MetRef","fastEmbedR_umap_cpu_fuzzy_full","UMAP","cpu","full_pipeline",1,1,873,375,30,,"float32",,3,3,"success",0.885,0.876,0.9025,0.0265000000000001,0.0269505720409296,0.867,0.92,0.001,5e-04,0.001,5e-04,0.000577350269189626,0,0.001,0.187,0.1865,0.1875,0.001,0.001,0.186,0.188,,,,,,,,,,,,,,,0.583,0.5745,0.6,0.0255,0.0259679289380831,0.566,0.617,0.1920166015625,0.184280395507812,0.192428588867188,0.008148193359375,0.00918011157091133,0.176544189453125,0.192840576171875,,,,,,,,,,,,,,,0.865976057318689,0.864759472632122,0.866526738988837,0.00176726635671443,0.0018086014812556,0.863542887945556,0.867077420658985,0.409163802978236,0.407941962581138,0.412371134020619,0.00442917143948052,0.00457510845129895,0.40672012218404,0.415578465063001,0.421573119511264,0.42037037037037,0.422164948453609,0.00179457808323802,0.00182891178751281,0.419167621229477,0.422756777395953,0.385658648339061,0.385051546391752,0.386918671248568,0.001867124856816,0.00190479845615395,0.384444444444444,0.388178694158076,0.170083536924893,0.165549872833538,0.174121576430255,0.0085717035967175,0.00857647851938038,0.161016208742183,0.178159615935618,0.742268041237113,0.739977090492554,0.742840778923253,0.00286368843069895,0.00303064296800088,0.737686139747995,0.743413516609393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CPU (1t)","UMAP fuzzy"
"MetRef","fastEmbedR_umap_cpu_fuzzy_full","UMAP","cpu","full_pipeline",4,4,873,375,30,,"float32",,3,3,"success",0.333,0.3225,0.419,0.0965,0.105888305932871,0.312,0.505,0.001,0.001,0.001,0,0,0.001,0.001,0.117,0.1105,0.147,0.0365,0.038940124978399,0.104,0.177,,,,,,,,,,,,,,,0.11,0.1095,0.16,0.0505,0.058025856305616,0.109,0.21,0.197067260742188,0.189826965332031,0.197998046875,0.00817108154296875,0.00894631447517953,0.182586669921875,0.198928833007812,,,,,,,,,,,,,,,0.858329582462997,0.857572086337399,0.859738921456326,0.00216683511892701,0.00219927430622453,0.856814590211801,0.861148260449655,0.396869033982436,0.395609011072929,0.401260022909507,0.00565101183657896,0.00593309229476524,0.394348988163421,0.405651011836579,0.409354715540283,0.408342878961436,0.411321114929363,0.00297823596792651,0.0030287983646232,0.407331042382589,0.413287514318442,0.379679266895762,0.379667812142039,0.381649484536082,0.00198167239404351,0.0022816535289021,0.379656357388316,0.383619702176403,0.123338135565599,0.121828695077612,0.131615393255769,0.00978669817815749,0.0105378956370682,0.120319254589625,0.13989265094594,0.70446735395189,0.698167239404353,0.713631156930126,0.0154639175257729,0.0155520518170416,0.691867124856816,0.722794959908362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CPU (4t)","UMAP fuzzy"
"MetRef","fastEmbedR_umap_metal_binary_full","UMAP","metal","full_pipeline",4,,873,375,30,,"float32",,3,3,"success",0.52,0.5145,0.5205,0.006,0.0066583281184794,0.509,0.521,0.001,0.001,0.001,0,0,0.001,0.001,0.056,0.054,0.0565,0.0025,0.00264575131106459,0.052,0.057,,,,,,,,,,,,,,,0.366,0.3615,0.367,0.0055,0.00585946527708232,0.357,0.368,0.200363159179688,0.198715209960938,0.20361328125,0.0048980712890625,0.00498465194052367,0.197067260742188,0.206863403320312,,,,,,,,,,,,,,,0.811721582103632,0.810139703074815,0.811961413202166,0.00182171012735011,0.00197964441347814,0.808557824045999,0.812201244300699,0.290187094310806,0.286941580756014,0.290378006872853,0.00343642611683853,0.00386254064031916,0.283696067201222,0.290568919434899,0.360175639557083,0.358953799159985,0.360442917143948,0.00148911798396301,0.00158782946913557,0.357731958762887,0.360710194730813,0.370996563573883,0.370962199312714,0.371786941580756,0.000824742268041523,0.000933123109022772,0.370927835051546,0.372577319587629,-0.00474199366097385,-0.00494727908263853,-0.00387558520351178,0.00107169387912675,0.00113763892633459,-0.00515256450430321,-0.00300917674604971,0.573883161512027,0.570446735395189,0.592210767468499,0.0217640320733105,0.0234006161833442,0.56701030927835,0.610538373424971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Metal","UMAP binary"
"MetRef","fastEmbedR_umap_metal_fuzzy_full","UMAP","metal","full_pipeline",4,,873,375,30,,"float32",,3,3,"success",0.405,0.404,0.4085,0.00449999999999995,0.00472581562625258,0.403,0.412,0,0,5e-04,5e-04,0.000577350269189626,0,0.001,0.066,0.065,0.067,0.002,0.002,0.064,0.068,,,,,,,,,,,,,,,0.239,0.2385,0.244,0.0055,0.00608276253029822,0.238,0.249,0.208724975585938,0.20709228515625,0.21063232421875,0.0035400390625,0.00354358889736669,0.205459594726562,0.212539672851562,,,,,,,,,,,,,,,0.864823664173573,0.863636232958246,0.866216517305662,0.00258028434741586,0.00258300858847751,0.862448801742919,0.867609370437751,0.405421916762123,0.403474608629248,0.408476517754868,0.00500190912562049,0.00504259794750079,0.401527300496373,0.411531118747614,0.41676212294769,0.416399389079802,0.418575792287132,0.00217640320733098,0.00233205249406722,0.416036655211913,0.420389461626575,0.384375715922108,0.383883161512028,0.385085910652921,0.00120274914089347,0.00120929508350508,0.383390607101947,0.385796105383734,0.159533198792745,0.147659744602757,0.161128270308188,0.013468525705431,0.0147178882592797,0.13578629041277,0.162723341823632,0.7262313860252,0.722794959908362,0.72794959908362,0.00515463917525805,0.00524922760017873,0.719358533791523,0.729667812142039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Metal","UMAP fuzzy"
"MetRef","fastEmbedR_opentsne_cpu_full","t-SNE","cpu","full_pipeline",1,1,873,375,,30,"float32",,3,3,"success",1.588,1.573,1.5945,0.0215000000000001,0.0220529665426974,1.558,1.601,0.001,5e-04,0.001,5e-04,0.000577350269189626,0,0.001,0.176,0.175,0.1765,0.0015,0.00152752523165195,0.174,0.177,,,,,,,,,,,,,,,0.887,0.8645,0.8915,0.0269999999999999,0.0289309522829789,0.842,0.896,0.288070678710938,0.287544250488281,0.290306091308594,0.0027618408203125,0.00293279853520077,0.287017822265625,0.29254150390625,,,,,,,,,,,,,,,0.883592300608674,0.880230307930733,0.88519794263639,0.00496763470565753,0.00507007400712281,0.876868315252791,0.886803584664106,0.438335242458954,0.432455135547919,0.441198930889653,0.00874379534173347,0.00891554169943096,0.426575028636884,0.444062619320351,0.446697212676594,0.443356242840779,0.448167239404353,0.00481099656357353,0.0049307704576375,0.440015273004964,0.449637266132111,0.404306987399771,0.402806414662085,0.405131729667812,0.00232531500572697,0.00235782501833632,0.401305841924399,0.405956471935853,0.0611942434145561,0.0466159201668841,0.069621565436953,0.023005645270069,0.0232781296424353,0.0320375969192121,0.07804888745935,0.699885452462772,0.697594501718213,0.70446735395189,0.00687285223367695,0.00699897013357138,0.695303550973654,0.709049255441008,1.83257712228447,1.82476408802986,1.8543886759199,0.029624587890035,0.0307072584677644,1.81695105377525,1.87620022955532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CPU (1t)","openTSNE"
"MetRef","fastEmbedR_opentsne_cpu_full","t-SNE","cpu","full_pipeline",4,4,873,375,,30,"float32",,3,3,"success",0.949,0.946,1.018,0.0720000000000001,0.0814616474176652,0.943,1.087,0.001,0.001,0.001,0,0,0.001,0.001,0.093,0.0925,0.101,0.00850000000000001,0.00953939201416946,0.092,0.109,,,,,,,,,,,,,,,0.328,0.326,0.345,0.019,0.0208806130178211,0.324,0.362,0.290756225585938,0.274986267089844,0.293632507324219,0.018646240234375,0.020077298332271,0.25921630859375,0.2965087890625,,,,,,,,,,,,,,,0.88326671607933,0.879954540349932,0.885349729353368,0.0053951890034365,0.00544166131158718,0.876642364620533,0.887432742627406,0.439251622756777,0.433066055746468,0.441198930889652,0.00813287514318445,0.00849301306164912,0.426880488736159,0.443146239022528,0.446849942726231,0.443642611683848,0.448339060710194,0.00469644902634597,0.0048000748773785,0.440435280641466,0.449828178694158,0.404444444444444,0.403024054982817,0.405269186712485,0.002245131729668,0.00227131716777672,0.401603665521191,0.406093928980527,0.0613484012756788,0.0468277376077158,0.0690925085211581,0.0222647709134423,0.0226059121207359,0.0323070739397528,0.0768366157666373,0.702176403207331,0.698739977090493,0.709621993127147,0.010882016036655,0.0111254694802086,0.695303550973654,0.717067583046964,1.83131024014693,1.82408313065831,1.85369497251241,0.0296118418541051,0.0308779158690849,1.81685602116969,1.8760797048779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CPU (4t)","openTSNE"
"MetRef","fastEmbedR_opentsne_metal_full","t-SNE","metal","full_pipeline",4,,873,375,,30,"float32",,3,3,"success",0.793,0.7885,0.811,0.0225,0.0238117617995813,0.784,0.829,0,0,5e-04,5e-04,0.000577350269189626,0,0.001,0.054,0.051,0.057,0.00599999999999999,0.006,0.048,0.06,,,,,,,,,,,,,,,0.61,0.596,0.62,0.024,0.0241108550933669,0.582,0.63,0.234420776367188,0.232467651367188,0.23468017578125,0.0022125244140625,0.00241898733694682,0.230514526367188,0.234939575195312,,,,,,,,,,,,,,,0.883013004514521,0.878619994160322,0.884347146418705,0.00572715225838294,0.00599325996895963,0.874226983806123,0.885681288322889,0.430316914852997,0.425238640702558,0.435395189003436,0.0101565483008785,0.0101565483008785,0.420160366552119,0.440473463153876,0.443948071783123,0.437972508591065,0.444578083237877,0.006605574646812,0.00729099381931823,0.431996945399007,0.445208094692631,0.40389461626575,0.399851088201604,0.404158075601375,0.00430698739977098,0.00482836552668046,0.395807560137457,0.404421534936999,0.031107663443531,0.0248993480981228,0.0443509304220203,0.0194515823238975,0.0198711072430122,0.0186910327527146,0.0575941974005096,0.70561282932417,0.688430698739978,0.707903780068729,0.0194730813287515,0.0212865366395821,0.671248568155785,0.710194730813288,1.83424139602982,1.82958246510654,1.83653028817506,0.00694782306851516,0.0070812856644258,1.82492353418326,1.83881918032029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Metal","openTSNE"
